2015-05-15 13:48:10.0518 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/GetUserByUserName/12@akaver.com/
2015-05-15 14:32:57.2874 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: cde14114-8384-4f86-b780-85ba78be1936
2015-05-15 14:32:57.2874 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 4e51c9e3-801b-4385-8613-003b6c75e6ed
2015-05-15 14:32:57.2874 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 097e44e4-75cf-4d03-85b8-32e64552d222
2015-05-15 14:32:57.2874 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | f6d46f76-042c-4630-8e5b-d3d0e5b5a608
2015-05-15 14:32:57.2874 |  DEBUG |                WebApi.Controllers.UsersIntController.GetUserByUserName | f6d46f76-042c-4630-8e5b-d3d0e5b5a608
2015-05-15 14:32:57.2874 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: f34f9fab-0d12-4190-b8d6-91029ddc61fd dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:32:57.3088 |   INFO |                WebApi.Controllers.UsersIntController.GetUserByUserName | NotFound: 14@akaver.com
2015-05-15 14:32:57.3088 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 097e44e4-75cf-4d03-85b8-32e64552d222
2015-05-15 14:32:57.3088 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: aef0c900-361a-433e-8859-7525d023dfac
2015-05-15 14:32:57.3088 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: cde14114-8384-4f86-b780-85ba78be1936
2015-05-15 14:32:57.3088 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 4e51c9e3-801b-4385-8613-003b6c75e6ed
2015-05-15 14:32:57.3474 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/GetUserByEmail/14@akaver.com/
2015-05-15 14:32:57.3484 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 45d85ceb-ddc6-4875-870d-7d25a0382ecb
2015-05-15 14:32:57.3484 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 092cf53e-c774-4ede-b501-ca492f620899
2015-05-15 14:32:57.3484 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 8549747e-67cf-485c-a288-80b4d82681a0
2015-05-15 14:32:57.3484 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 8a4925c7-9654-4363-9d61-c2db30fa3dc2
2015-05-15 14:32:57.3484 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 161e888c-b67d-4b16-8b92-4cd82f8e074f
2015-05-15 14:32:57.3484 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: 002c14e8-05ef-4873-8ada-8d23b22d3d7e dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:32:57.3714 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 8a4925c7-9654-4363-9d61-c2db30fa3dc2
2015-05-15 14:32:57.3714 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 45d85ceb-ddc6-4875-870d-7d25a0382ecb
2015-05-15 14:32:57.3714 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 092cf53e-c774-4ede-b501-ca492f620899
2015-05-15 14:32:57.3714 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 8549747e-67cf-485c-a288-80b4d82681a0
2015-05-15 14:32:57.6004 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(POST): /api/UsersInt/
2015-05-15 14:32:57.6004 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 672cd24a-29c7-4a00-847d-1b582396c4a8
2015-05-15 14:32:57.6004 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: b7e7ac34-62b4-444a-8273-ce82a2efd311
2015-05-15 14:32:57.6004 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: c9c278ec-dbb8-4958-9bdf-3ce7c2f38480
2015-05-15 14:32:57.6004 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 003223ac-a711-4920-9bae-7af4bae9c284
2015-05-15 14:32:57.6164 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | fbbf3731-1d20-4568-bb8f-040e2ae12bb6
2015-05-15 14:32:57.7174 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: 2d7d11ec-42b3-40b6-8f61-b4c8480732d9 dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:32:58.0714 |  DEBUG |                      WebApi.Controllers.UsersIntController.PostUserInt | 14@akaver.com (13)
2015-05-15 14:32:58.0884 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 003223ac-a711-4920-9bae-7af4bae9c284
2015-05-15 14:32:58.0884 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 672cd24a-29c7-4a00-847d-1b582396c4a8
2015-05-15 14:32:58.0884 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: b7e7ac34-62b4-444a-8273-ce82a2efd311
2015-05-15 14:32:58.0884 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: c9c278ec-dbb8-4958-9bdf-3ce7c2f38480
2015-05-15 14:32:58.2914 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/GetUserByUserName/14@akaver.com/
2015-05-15 14:32:58.2914 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 69cfee57-85ab-48a6-a511-77aec3dcbac3
2015-05-15 14:32:58.3038 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 50114ea9-7e0a-4621-b332-8cd1b91a3f66
2015-05-15 14:32:58.3038 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 6a8f10f8-653b-4b06-b906-d6f499971e7f
2015-05-15 14:32:58.3264 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 22a4fc94-6f4b-4815-88b7-dc792895f7df
2015-05-15 14:32:58.3536 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 03bd787f-48d6-4e52-98f0-1d6129293df6
2015-05-15 14:32:58.3674 |  DEBUG |                WebApi.Controllers.UsersIntController.GetUserByUserName | 03bd787f-48d6-4e52-98f0-1d6129293df6
2015-05-15 14:32:58.3674 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: c9e5cd47-e1f4-45e0-a4d0-39bf6ddaf604 dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:32:58.3835 |  DEBUG |                WebApi.Controllers.UsersIntController.GetUserByUserName | Found: 14@akaver.com
2015-05-15 14:32:58.4464 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 22a4fc94-6f4b-4815-88b7-dc792895f7df
2015-05-15 14:32:58.4464 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 69cfee57-85ab-48a6-a511-77aec3dcbac3
2015-05-15 14:32:58.4464 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 50114ea9-7e0a-4621-b332-8cd1b91a3f66
2015-05-15 14:32:58.4585 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 6a8f10f8-653b-4b06-b906-d6f499971e7f
2015-05-15 14:32:58.4934 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
2015-05-15 14:32:58.4934 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: e7cc6fcc-7db3-456b-8581-ec9cb3bc0564
2015-05-15 14:32:58.5234 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 4e88e53d-cc6f-4c8b-916f-6701ed7cc92f
2015-05-15 14:32:58.5234 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 0071d61c-93ac-433f-86f0-189aeb180bfa
2015-05-15 14:32:58.5234 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 265e079e-8a94-41fc-8a0b-fdc707afcbd0
2015-05-15 14:32:58.5384 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 44629bce-ec36-4cfb-89f3-515c9bc38584
2015-05-15 14:32:58.5514 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: 57ea756b-7b47-460d-b9fc-771344e21821 dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:32:58.6044 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 265e079e-8a94-41fc-8a0b-fdc707afcbd0
2015-05-15 14:32:58.6044 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: e7cc6fcc-7db3-456b-8581-ec9cb3bc0564
2015-05-15 14:32:58.6044 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 4e88e53d-cc6f-4c8b-916f-6701ed7cc92f
2015-05-15 14:32:58.6044 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 0071d61c-93ac-433f-86f0-189aeb180bfa
2015-05-15 14:32:58.6364 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/RolesInt/GetRolesForUser/13
2015-05-15 14:32:58.6454 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: e1bbefd8-be61-4efa-a310-99ac6e463433
2015-05-15 14:32:58.6454 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 9a1c7522-e4d3-4cb9-80df-10d23cbd5442
2015-05-15 14:32:58.6614 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 2d6b3030-3aba-4f2d-934c-aee29171d72c
2015-05-15 14:32:58.6614 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: b7136bf7-5541-46cb-8006-d805f90cee85
2015-05-15 14:32:58.6774 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/RolesInt/GetRolesForUser/13
2015-05-15 14:32:58.6774 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 20acf9ac-5717-45d7-8d01-c6d6e73dcd85
2015-05-15 14:32:58.6774 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: e2c2cfe1-cd4e-4123-b25e-8e865d8a0f59
2015-05-15 14:32:58.6944 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: d6ce64d4-88c5-4196-b0fa-2bbebcffedde
2015-05-15 14:32:58.6944 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 286f3699-c00e-499e-b83e-8afd7a620af5
2015-05-15 14:32:58.7334 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 286f3699-c00e-499e-b83e-8afd7a620af5
2015-05-15 14:32:58.7334 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
2015-05-15 14:32:58.7404 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 20acf9ac-5717-45d7-8d01-c6d6e73dcd85
2015-05-15 14:32:58.7404 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: e2c2cfe1-cd4e-4123-b25e-8e865d8a0f59
2015-05-15 14:32:58.7584 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: d6ce64d4-88c5-4196-b0fa-2bbebcffedde
2015-05-15 14:32:58.7584 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 9a932119-963e-4627-89a2-d872fc78bd9b
2015-05-15 14:32:58.7584 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 0ba6b094-03f9-412f-90cd-b42be1ae4cc2
2015-05-15 14:32:58.7584 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: f82933a8-ca87-4c45-98d0-e267e1ee9a6c
2015-05-15 14:32:58.7584 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 6bb3719b-04ed-40f7-bee3-5a66fc822a8f
2015-05-15 14:32:58.7724 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 13c1a106-ad4b-4f67-9ef0-8a4d72b634de
2015-05-15 14:32:58.7724 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: cb4b5b05-b5c7-486f-9b4a-fcd5cafd64fd dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:32:58.7584 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: b7136bf7-5541-46cb-8006-d805f90cee85
2015-05-15 14:32:58.7724 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: e1bbefd8-be61-4efa-a310-99ac6e463433
2015-05-15 14:32:58.7724 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 9a1c7522-e4d3-4cb9-80df-10d23cbd5442
2015-05-15 14:32:58.7724 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 2d6b3030-3aba-4f2d-934c-aee29171d72c
2015-05-15 14:32:58.7964 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 6bb3719b-04ed-40f7-bee3-5a66fc822a8f
2015-05-15 14:32:58.7964 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 9a932119-963e-4627-89a2-d872fc78bd9b
2015-05-15 14:32:58.7964 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 0ba6b094-03f9-412f-90cd-b42be1ae4cc2
2015-05-15 14:32:58.7964 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: f82933a8-ca87-4c45-98d0-e267e1ee9a6c
2015-05-15 14:37:21.3097 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/GetUserByUserName/14@akaver.com/
2015-05-15 14:37:21.3097 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: f5d93f75-86ae-49ac-be67-45eca2e80344
2015-05-15 14:37:21.3460 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: c5e448bf-2e02-4e9d-ad23-d79ede0bb8c5
2015-05-15 14:37:21.3519 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 61c63f04-739f-4c1b-893c-1e4813f607e7
2015-05-15 14:37:21.3519 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 003bdb8f-767b-491a-af2d-855f7c12ec4c
2015-05-15 14:37:21.3646 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 29adf764-cfff-44b0-9775-c1d507365f2d
2015-05-15 14:37:21.3646 |  DEBUG |                WebApi.Controllers.UsersIntController.GetUserByUserName | 29adf764-cfff-44b0-9775-c1d507365f2d
2015-05-15 14:37:21.3646 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: db1f4c4d-eb3d-4a50-8009-44314f54c01e dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:37:21.3966 |  DEBUG |                WebApi.Controllers.UsersIntController.GetUserByUserName | Found: 14@akaver.com
2015-05-15 14:37:21.4637 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 003bdb8f-767b-491a-af2d-855f7c12ec4c
2015-05-15 14:37:21.4637 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: f5d93f75-86ae-49ac-be67-45eca2e80344
2015-05-15 14:37:21.4637 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: c5e448bf-2e02-4e9d-ad23-d79ede0bb8c5
2015-05-15 14:37:21.4637 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 61c63f04-739f-4c1b-893c-1e4813f607e7
2015-05-15 14:37:21.5077 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
2015-05-15 14:37:21.5077 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 418cf4ee-5d62-45e4-b7eb-d5cbb00b57cc
2015-05-15 14:37:21.5077 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 857f675d-aa5a-49bc-8aed-0933c2be5050
2015-05-15 14:37:21.5237 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: e1de89e8-96b5-40df-9c60-826ca357900c
2015-05-15 14:37:21.5237 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: cb0f6719-d0a5-4b33-9fa7-fa1cb06400a2
2015-05-15 14:37:21.5237 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | b7774df4-7057-480b-ac8b-74f2e49c95fb
2015-05-15 14:37:21.5237 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: b04eb0b3-5317-472e-8d4b-ca2ace3e9e44 dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:37:21.5497 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: cb0f6719-d0a5-4b33-9fa7-fa1cb06400a2
2015-05-15 14:37:21.5517 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 418cf4ee-5d62-45e4-b7eb-d5cbb00b57cc
2015-05-15 14:37:21.5517 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 857f675d-aa5a-49bc-8aed-0933c2be5050
2015-05-15 14:37:21.5517 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: e1de89e8-96b5-40df-9c60-826ca357900c
2015-05-15 14:37:21.5996 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
2015-05-15 14:37:21.5996 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 7677ab17-03d6-4c16-825a-43fd19b5f0f9
2015-05-15 14:37:21.6157 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 34669204-94fb-4117-a004-0218e8821217
2015-05-15 14:37:21.6157 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 9a9b8416-3523-4c25-bb7f-83c799b4e5de
2015-05-15 14:37:21.6157 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 0edf2ed5-4e23-40c0-bd23-75d6880719de
2015-05-15 14:37:21.6306 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 7dc096cc-106a-44d8-9c6f-06828beb51c6
2015-05-15 14:37:21.6306 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: e2e4ad6d-463c-4b78-a2e9-b857a1b249cf dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:37:21.6497 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 0edf2ed5-4e23-40c0-bd23-75d6880719de
2015-05-15 14:37:21.6497 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 7677ab17-03d6-4c16-825a-43fd19b5f0f9
2015-05-15 14:37:21.6497 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 34669204-94fb-4117-a004-0218e8821217
2015-05-15 14:37:21.6497 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 9a9b8416-3523-4c25-bb7f-83c799b4e5de
2015-05-15 14:37:21.6807 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
2015-05-15 14:37:21.6807 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 7d2b1c2f-7708-4fa5-a762-5cb0c11108dd
2015-05-15 14:37:21.6807 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 2819a058-c1f0-41fd-a25a-396c85dcc6cf
2015-05-15 14:37:21.6807 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: e7a0bb64-0c20-4ea5-b591-f9be7f29c7b8
2015-05-15 14:37:21.6807 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 193ef4e2-6e89-4d37-8344-4fdf0d06f90b
2015-05-15 14:37:21.6807 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 1925bfd9-2012-40bb-be47-f4d13b1106eb
2015-05-15 14:37:21.6957 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: c6d55ca1-f53f-454d-bd2a-d61def6eab8a dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:37:21.6957 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 193ef4e2-6e89-4d37-8344-4fdf0d06f90b
2015-05-15 14:37:21.6957 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 7d2b1c2f-7708-4fa5-a762-5cb0c11108dd
2015-05-15 14:37:21.7086 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 2819a058-c1f0-41fd-a25a-396c85dcc6cf
2015-05-15 14:37:21.7086 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: e7a0bb64-0c20-4ea5-b591-f9be7f29c7b8
2015-05-15 14:37:21.7516 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
2015-05-15 14:37:21.7516 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 423197f5-f415-4487-b8cc-62b7a03f5316
2015-05-15 14:37:21.7576 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: f86b63dd-0b64-446e-ad4e-4f08168834e5
2015-05-15 14:37:21.7576 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: c5d3e6d3-765c-40bd-aabe-c1cdc1b65bef
2015-05-15 14:37:21.7576 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 00a85b7a-c3b3-4f3d-96cf-9976d22a6666
2015-05-15 14:37:21.7576 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | d90df8db-b3f7-4676-bed8-d95eadf9aee5
2015-05-15 14:37:21.7576 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: 24d21fbe-446e-40f5-8689-e25e22a49500 dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:37:21.7707 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 00a85b7a-c3b3-4f3d-96cf-9976d22a6666
2015-05-15 14:37:21.7707 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 423197f5-f415-4487-b8cc-62b7a03f5316
2015-05-15 14:37:21.7707 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: f86b63dd-0b64-446e-ad4e-4f08168834e5
2015-05-15 14:37:21.7707 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: c5d3e6d3-765c-40bd-aabe-c1cdc1b65bef
2015-05-15 14:37:21.7976 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
2015-05-15 14:37:21.7976 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: afdd3068-5a7c-410d-bbb8-1256a3135080
2015-05-15 14:37:21.8016 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 56a2cdac-e30a-429a-b645-5db48fb07c03
2015-05-15 14:37:21.8016 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: d96a4847-f679-43cc-b277-8e5729c8b93a
2015-05-15 14:37:21.8016 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 6d4fad19-6ae7-4f6e-94f9-0e8e49ee30df
2015-05-15 14:37:21.8016 |  DEBUG |                            WebApi.Controllers.UsersIntController..ctor | 1719fab0-9fe6-4036-9aed-e48061280b03
2015-05-15 14:37:21.8016 |   INFO |                                DALEF.Repositories.EFRepository`1..ctor | _instanceId: 721090b4-db12-42ef-8145-2d454a34b078 dbSet: System.Data.Entity.DbSet`1[Domain.IdentityModels.UserInt]
2015-05-15 14:37:21.8176 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 6d4fad19-6ae7-4f6e-94f9-0e8e49ee30df
2015-05-15 14:37:21.8176 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: afdd3068-5a7c-410d-bbb8-1256a3135080
2015-05-15 14:37:21.8176 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 56a2cdac-e30a-429a-b645-5db48fb07c03
2015-05-15 14:37:21.8176 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: d96a4847-f679-43cc-b277-8e5729c8b93a
2015-05-15 14:37:21.8176 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/RolesInt/GetRolesForUser/13
2015-05-15 14:37:21.8366 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: e7ab409b-c94e-4f60-9ffe-87ac7ba06336
2015-05-15 14:37:21.8366 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: 79c42d8d-fb4e-4143-9165-cb26c17c20ce
2015-05-15 14:37:21.8366 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 88e41073-5452-4489-9ceb-5b250292a2e9
2015-05-15 14:37:21.8366 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 8457a131-ae11-41be-9fc7-a5edbf9d412d
2015-05-15 14:37:21.8486 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/RolesInt/GetRolesForUser/13
2015-05-15 14:37:21.8486 |   INFO |                               DALEF.Helpers.EFRepositoryProvider..ctor | _instanceId: 4ac3428b-32ef-4926-9328-c0b1887fbc1b
2015-05-15 14:37:21.8486 |   INFO |                                            DALEF.WebAppEFContext..ctor | _instanceId: c7e111e0-a709-4d68-9b03-86329e052dad
2015-05-15 14:37:21.8486 |   INFO |                                                        DALEF.UOW..ctor | _instanceId: 53e49ae1-097f-4efc-a90b-afdd76ad2834
2015-05-15 14:37:21.8486 |   INFO |                                          IdentityEF.UserStore`11..ctor | _instanceId: 55ee869c-446a-4e11-96d4-168283ff4ab5
2015-05-15 14:37:21.8797 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 55ee869c-446a-4e11-96d4-168283ff4ab5
2015-05-15 14:37:21.8797 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: 4ac3428b-32ef-4926-9328-c0b1887fbc1b
2015-05-15 14:37:21.8797 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: c7e111e0-a709-4d68-9b03-86329e052dad
2015-05-15 14:37:21.8797 |   INFO |                                                      DALEF.UOW.Dispose | Disposing: True _instanceId: 53e49ae1-097f-4efc-a90b-afdd76ad2834
2015-05-15 14:37:21.8976 |   INFO |                                        IdentityEF.UserStore`11.Dispose | _instanceId: 8457a131-ae11-41be-9fc7-a5edbf9d412d
2015-05-15 14:37:21.8976 |   INFO |                             DALEF.Helpers.EFRepositoryProvider.Dispose | _instanceId: e7ab409b-c94e-4f60-9ffe-87ac7ba06336
2015-05-15 14:37:21.8976 |   INFO |                                          DALEF.WebAppEFContext.Dispose | Disposing: True _instanceId: 79c42d8d-fb4e-4143-9165-cb26c17c20ce
2015-05-15 14:37:21.8797 |   INFO |                      WebApi.WebApiApplication.Application_BeginRequest | URL(GET): /api/UsersInt/13
